time,x,y,v,w,yaw
0.0,2.17207,2.1751,1.4882841227820043,0.0,-1.40542
0.0,2.19348,2.08549,1.642606196531159,0.0,-1.29656
0.0,2.23763,1.96787,1.7404742777185764,0.0,-1.15175
0.0,2.31258,1.82589,2.0056421172634464,0.0,-1.0427
0.0,2.40157,1.68874,2.2105092378058497,0.0,-0.963281
0.0,2.46343,1.60525,2.284845504789328,0.0,-0.914972
0.0,2.55819,1.49193,2.3241881777945608,0.0,-0.844968
0.0,2.64207,1.40449,2.225062507548945,0.0,-0.787063
0.0,2.74123,1.31201,2.2231210634601077,0.0,-0.722571
0.0,2.80646,1.25787,2.1914359511744803,0.0,-0.674239
0.0,2.90341,1.18748,2.116007530468642,0.0,-0.592965
0.0,3.0,1.12957,2.0255178782721224,0.0,-0.499963
0.0,3.06474,1.09773,1.963853673775111,0.0,-0.430543
0.0,3.16371,1.06002,1.882029014919802,0.0,-0.314486
0.0,3.26719,1.03476,1.8251586419388317,0.0,-0.184609
0.0,3.37797,1.0234,1.8089766402648764,0.0,-0.043292
0.0,3.45704,1.02485,1.8252122053514763,0.0,0.0548328
0.0,3.58408,1.04302,1.8924240686022253,0.0,0.202146
0.0,3.71989,1.08286,2.0066310442955104,0.0,0.341411
0.0,3.81363,1.12192,2.1015451366527915,0.0,0.425644
0.0,3.95532,1.19756,2.2536715452345755,0.0,0.532017
0.0,4.09374,1.28794,2.387545020400872,0.0,0.608073
0.0,4.21679,1.38126,2.4266825862687518,0.0,0.679708
0.0,4.28837,1.44295,2.399477520315621,0.0,0.730896
0.0,4.38171,1.53491,2.3122726501215207,0.0,0.813516
0.0,4.45959,1.62637,2.1931008286898255,0.0,0.904826
0.0,4.50353,1.68732,2.110041875911471,0.0,0.971553
0.0,4.55824,1.77938,1.9851483931434446,0.0,1.08215
0.0,4.60012,1.87385,1.8780188596763345,0.0,1.20647
0.0,4.62919,1.97328,1.8031451919046897,0.0,1.34475
0.0,4.64089,2.04387,1.7777360734383494,0.0,1.44363
0.0,4.64504,2.15827,1.7847216884458486,0.0,1.59831
0.0,4.62997,2.28389,1.8497883525430687,0.0,1.75319
0.0,4.60766,2.37323,1.9228589744957612,0.0,1.85161
0.0,4.55875,2.50189,2.001387151165161,0.0,1.99354
0.0,4.49576,2.61653,2.0196167096657227,0.0,2.12942
0.0,4.42359,2.71538,1.9905639872659207,0.0,2.25284
0.0,4.372,2.77288,1.9536758482729422,0.0,2.33176
0.0,4.29077,2.84732,1.8849909417819493,0.0,2.44953
0.0,4.20571,2.90829,1.8098542120568717,0.0,2.57104
0.0,4.16156,2.93365,1.6612457084067969,0.0,2.65603
0.0,4.08388,2.9676,1.544265021037516,0.0,2.78749
0.0,3.98405,2.99555,1.569167358864248,0.0,2.92771
0.0,3.87577,3.0092,1.6149818055572638,0.0,3.07906
0.0,3.79763,3.00896,1.6660415577541876,0.0,-3.0998
0.0,3.67095,2.99188,1.7777121966493903,0.0,-2.94442
0.0,3.53512,2.95223,1.9255466897883209,0.0,-2.7988
0.0,3.44834,2.91544,1.9968074465666439,0.0,-2.70551
0.0,3.33133,2.84955,2.0380493065971197,0.0,-2.57476
0.0,3.23049,2.77511,2.0209097624673893,0.0,-2.45647
0.0,3.15872,2.70844,1.8592980862562087,0.0,-2.34372
0.0,3.10769,2.6513,1.8498543142639639,0.0,-2.27301
0.0,3.04251,2.56352,1.8134715974064772,0.0,-2.16266
0.0,2.99009,2.47284,1.765551703009572,0.0,-2.04491
0.0,2.96201,2.4103,1.7354801229919057,0.0,-1.96097
0.0,2.9303,2.312,1.7033472017518918,0.0,-1.82606
0.0,2.91205,2.20616,1.700612576438561,0.0,-1.68109
0.0,2.90961,2.09052,1.7393072823328255,0.0,-1.52936
0.0,2.9184,2.00742,1.7925439486776886,0.0,-1.42789
0.0,2.94953,1.87455,1.9100474633213307,0.0,-1.28159
0.0,3.0035,1.73471,2.0618166580637087,0.0,-1.1497
0.0,3.04964,1.64415,2.145169879494163,0.0,-1.06956
0.0,3.12644,1.52294,2.1897654388561807,0.0,-0.961237
0.0,3.21099,1.41533,2.1937618410075874,0.0,-0.8663
0.0,3.29927,1.32192,2.152769673606538,0.0,-0.774962
0.0,3.35908,1.26771,2.106329543684938,0.0,-0.712587
0.0,3.44993,1.19776,2.0221618843702895,0.0,-0.614262
0.0,3.54226,1.14076,1.931632601195165,0.0,-0.507396
0.0,3.60504,1.10971,1.874627680180787,0.0,-0.429964
0.0,3.70235,1.07338,1.8039544884780214,0.0,-0.303695
0.0,3.80561,1.04992,1.7634005928602836,0.0,-0.165421
0.0,3.91745,1.04107,1.7663916441551122,0.0,-0.0177041
0.0,3.99774,1.04474,1.7963586147373247,0.0,0.0831911
0.0,4.12684,1.06713,1.8830165937250793,0.0,0.232156
0.0,4.26429,1.11187,2.014478696427689,0.0,0.370041
0.0,4.40325,1.17762,2.153145137181653,0.0,0.491992
0.0,4.48693,1.2276,2.1951433692150952,0.0,0.566181
0.0,4.59807,1.30801,2.1943202302446654,0.0,0.669197
0.0,4.69361,1.39286,2.146913158933076,0.0,0.767513
0.0,4.74916,1.45101,2.0988961682036584,0.0,0.833132
0.0,4.82104,1.54002,2.0139413254859235,0.0,0.934626
0.0,4.87026,1.61641,1.829301783987541,0.0,1.04135
0.0,4.91743,1.71072,1.7817723291430922,0.0,1.15616
0.0,4.94197,1.77542,1.7515268303968399,0.0,1.24013
0.0,4.9681,1.87715,1.7242612347796953,0.0,1.37682
0.0,4.98001,1.98703,1.7313058778274855,0.0,1.52409
0.0,4.97867,2.06594,1.7620334059443934,0.0,1.62557
0.0,4.96015,2.19325,1.848189772637269,0.0,1.77665
0.0,4.91941,2.32957,1.9781964994055594,0.0,1.91806
0.0,4.85717,2.46827,2.1183428233447015,0.0,2.04466
0.0,4.82091,2.53173,2.0204744290636296,0.0,2.12195
0.0,4.73977,2.64797,2.0966676531906527,0.0,2.22222
0.0,4.66809,2.73158,1.9855197275313083,0.0,2.31689
0.0,4.60894,2.79088,1.9925851081446935,0.0,2.37831
0.0,4.51954,2.86735,1.9593108976627471,0.0,2.47564
0.0,4.42894,2.93007,1.897591878197206,0.0,2.58108
0.0,4.3363,2.97998,1.8295079739099254,0.0,2.69678
0.0,4.27264,3.00637,1.7878660200921097,0.0,2.78041
0.0,4.17265,3.03542,1.7451028641246336,0.0,2.91584
0.0,4.06488,3.05068,1.7366404021742672,0.0,3.06176
0.0,3.98753,3.05195,1.7582056959081893,0.0,-3.12047
0.0,3.86255,3.03802,1.830607688965607,0.0,-2.9688
0.0,3.72797,3.00238,1.9500950472462208,0.0,-2.82454
0.0,3.63453,2.96585,2.0495951749184522,0.0,-2.73677
0.0,3.50104,2.89717,2.1576956812015915,0.0,-2.61582
0.0,3.3872,2.82088,2.166202487293374,0.0,-2.50487
0.0,3.29029,2.73959,2.1192791734823424,0.0,-2.39931
0.0,3.23405,2.68334,2.0709483745376174,0.0,-2.32971
0.0,3.16121,2.59646,1.9869264674114138,0.0,-2.2237
0.0,3.10123,2.50672,1.9007132503878643,0.0,-2.11308
0.0,3.06811,2.4452,1.848054015011466,0.0,-2.03507
0.0,3.02863,2.34966,1.7813429668932368,0.0,-1.90944
0.0,3.01823,2.31667,1.3614720848273019,0.0,-1.86509
