1767105001962679,0,0
1767105001983297,0,-0.231411
1767105002003283,0,-0.243044
1767105002023285,0,-0.254522
1767105002043270,0,-0.265499
1767105002063284,0,-0.276168
1767105002083289,0,-0.287165
1767105002103279,0,-0.297193
1767105002123266,0,-0.308049
1767105002143242,0,-0.317271
1767105002163246,0,-0.326126
1767105002183298,0,-0.336448
1767105002203238,0,-0.344407
1767105002223262,0,-0.354603
1767105002243239,0,-0.361403
1767105002263269,0,-0.367738
1767105002283277,0,-0.377311
1767105002303247,0,-0.38251
1767105002323247,0,-0.387207
1767105002343287,0,-0.391616
1767105002363248,0,-0.395731
1767105002383319,0,-0.399506
1767105002403278,0,-0.402922
1767105002423271,0,-0.407594
1767105002443255,0,-0.411963
1767105002463290,0,-0.416061
1767105002483275,0,-0.419863
1767105002503281,0,-0.423059
1767105002523278,0,-0.425927
1767105002543278,0,-0.438224
1767105002563280,0,-0.438744
1767105002583280,0,-0.43863
1767105002603276,0,-0.438523
1767105002623257,0,-0.438406
1767105002643274,0,-0.437973
1767105002663286,0,-0.437448
1767105002683278,0,-0.436832
1767105002703298,0,-0.449176
1767105002723264,0,-0.446262
1767105002743267,0,-0.442816
1767105002763263,0,-0.4397
1767105002783287,0,-0.436895
1767105002803278,0,-0.449387
1767105002823286,0,-0.444586
1767105002843279,0,-0.456974
1767105002863296,0,-0.449991
1767105002883277,0,-0.442753
1767105002903299,0,-0.454382
1767105002923285,0,-0.446542
1767105002943279,0,-0.458619
1767105002963273,0,-0.449322
1767105002983271,0,-0.440433
1767105003003273,0,-0.452474
1767105003023311,0,-0.443523
1767105003043288,0,-0.456175
1767105003063401,0,-0.446077
1767105003083283,0,-0.436533
1767105003103289,0,-0.449258
1767105003123275,0,-0.439888
1767105003143791,0,-0.453238
1767105003163642,0,-0.4428
1767105003183747,0,-0.433009
1767105003203587,0,-0.446366
1767105003223624,0,-0.436849
1767105003243269,0,-0.450743
1767105003263722,0,-0.440177
1767105003283604,0,-0.430334
1767105003303473,0,-0.444154
1767105003323455,0,-0.434578
1767105003343646,0,-0.448906
1767105003363462,0,-0.438229
1767105003383746,0,-0.428284
1767105003403974,0,-0.442504
1767105003423733,0,-0.432837
1767105003443648,0,-0.447778
1767105003463597,0,-0.437368
1767105003483425,0,-0.427671
1767105003504166,0,-0.442496
1767105003523445,0,-0.433079
1767105003543300,0,-0.448279
1767105003563834,0,-0.437844
1767105003583267,0,-0.428106
1767105003603295,0,-0.443114
1767105003623265,0,-0.433732
1767105003643417,0,-0.449138
1767105003663745,0,-0.439859
1767105003683735,0,-0.431346
1767105003703653,0,-0.447492
1767105003723447,0,-0.439053
1767105003743779,0,-0.455342
1767105003763642,0,-0.445544
1767105003783286,0,-0.436137
1767105003803399,0,-0.451679
1767105003823319,0,-0.442359
1767105003843776,0,-0.458291
1767105003863783,0,-0.447858
1767105003883675,0,-0.437858
1767105003903862,0,-0.453227
1767105003923741,0,-0.443532
1767105003943647,0,-0.459244
1767105003963426,0,-0.44838
1767105003983768,0,-0.438266
1767105004003598,0,-0.453642
1767105004023429,0,-0.443896
1767105004043721,0,-0.459596
1767105004063672,0,-0.448711
1767105004083746,0,-0.438474
1767105004103853,0,-0.430255
1767105004123685,0,-0.423818
1767105004143724,0,-0.418297
1767105004163644,0,-0.413902
1767105004183647,0,-0.410331
1767105004203867,0,-0.429196
1767105004223440,0,-0.423676
1767105004243444,0,-0.417894
1767105004263441,0,-0.413096
1767105004283292,0,-0.409136
1767105004303387,0,-0.405886
1767105004323309,0,-0.40324
1767105004343259,0,-0.423346
1767105004363334,0,-0.418282
1767105004383425,0,-0.412708
1767105004403298,0,-0.43031
1767105004423293,0,-0.42356
1767105004443758,0,-0.416781
1767105004463943,0,-0.411206
1767105004483418,0,-0.406609
1767105004503849,0,-0.402901
1767105004523303,0,-0.39979
1767105004543351,0,-0.397252
1767105004563765,0,-0.395
1767105004583760,0,-0.393383
1767105004603661,0,-0.392223
1767105004623762,0,-0.390911
1767105004643859,0,-0.389922
1767105004663479,0,-0.410846
1767105004683318,0,-0.406816
1767105004703287,0,-0.402351
1767105004723277,0,-0.398842
1767105004743259,0,-0.39598
1767105004763277,0,-0.393696
1767105004783283,0,-0.391484
1767105004803314,0,-0.390058
1767105004823274,0,-0.388675
1767105004843266,0,-0.387573
1767105004863288,0,-0.386691
1767105004883438,0,-0.385893
1767105004903696,0,-0.38528
1767105004923481,0,-0.40503
1767105004943616,0,-0.401713
1767105004963679,0,-0.397914
1767105004983738,0,-0.394718
1767105005003792,0,-0.392199
1767105005023658,0,-0.41092
1767105005043403,0,-0.406467
1767105005063750,0,-0.423893
1767105005083662,0,-0.416918
1767105005103423,0,-0.409663
1767105005123582,0,-0.425668
1767105005143657,0,-0.417985
1767105005163456,0,-0.433788
1767105005183705,0,-0.424475
1767105005203602,0,-0.415678
1767105005223751,0,-0.431151
1767105005243817,0,-0.422703
1767105005263277,0,-0.438313
1767105005283270,0,-0.428621
1767105005303258,0,-0.419611
1767105005323264,0,-0.434803
1767105005343265,0,-0.426012
1767105005363588,0,-0.441507
1767105005383662,0,-0.431562
1767105005403425,0,-0.422312
1767105005423524,0,-0.437453
1767105005443619,0,-0.428501
1767105005463454,0,-0.443954
1767105005483746,0,-0.43388
1767105005503264,0,-0.424517
1767105005523271,0,-0.43968
1767105005543280,0,-0.430592
1767105005563676,0,-0.446087
1767105005583741,0,-0.435918
1767105005603871,0,-0.42651
1767105005623751,0,-0.44164
1767105005643432,0,-0.432537
1767105005663729,0,-0.447989
1767105005683689,0,-0.437818
1767105005703758,0,-0.4283
1767105005723650,0,-0.443434
1767105005743673,0,-0.434326
1767105005763804,0,-0.449737
1767105005783792,0,-0.439496
1767105005803574,0,-0.429964
1767105005823824,0,-0.445114
1767105005843253,0,-0.435899
1767105005863335,0,-0.451405
1767105005883819,0,-0.441101
1767105005903315,0,-0.431537
1767105005923314,0,-0.44664
1767105005943257,0,-0.437402
1767105005963261,0,-0.452887
1767105005983250,0,-0.442546
1767105006003243,0,-0.432932
1767105006023267,0,-0.448096
1767105006043254,0,-0.438822
1767105006063259,0,-0.45431
1767105006083252,0,-0.443921
1767105006103255,0,-0.43427
1767105006123261,0,-0.449103
1767105006143277,0,-0.439439
1767105006163253,0,-0.454573
1767105006183262,0,-0.44377
1767105006203253,0,-0.433678
1767105006223253,0,-0.448449
1767105006243244,0,-0.43869
1767105006263255,0,-0.454093
1767105006283256,0,-0.443559
1767105006303278,0,-0.433749
1767105006323297,0,-0.448844
1767105006343295,0,-0.439406
1767105006363279,0,-0.454837
1767105006383265,0,-0.444281
1767105006403334,0,-0.43454
1767105006423274,0,-0.449582
1767105006443287,0,-0.440133
1767105006463306,0,-0.431306
1767105006483275,0,-0.424118
1767105006503279,0,-0.418331
1767105006523279,0,-0.435688
1767105006543270,0,-0.428999
1767105006563268,0,-0.422206
1767105006583270,0,-0.416781
1767105006603254,0,-0.412364
1767105006623276,0,-0.430345
1767105006643322,0,-0.424496
1767105006663317,0,-0.418496
1767105006683285,0,-0.413621
1767105006703294,0,-0.409676
1767105006723336,0,-0.406522
1767105006743277,0,-0.403842
1767105006763265,0,-0.401645
1767105006783269,0,-0.399833
1767105006803261,0,-0.39827
1767105006823622,0,-0.396963
1767105006843259,0,-0.395817
1767105006863256,0,-0.394792
1767105006883245,0,-0.3939
1767105006903278,0,-0.393072
1767105006923980,0,-0.392344
1767105006943255,0,-0.391648
1767105006963330,0,-0.391012
1767105006983281,0,-0.411514
1767105007003261,0,-0.407991
1767105007023333,0,-0.403889
1767105007043288,0,-0.421548
1767105007063261,0,-0.415918
1767105007083261,0,-0.43291
1767105007103297,0,-0.425088
1767105007123297,0,-0.417533
1767105007143297,0,-0.433343
1767105007163295,0,-0.42548
1767105007183291,0,-0.417952
1767105007203273,0,-0.41187
1767105007223276,0,-0.407044
1767105007243275,0,-0.424382
1767105007263295,0,-0.418332
1767105007283282,0,-0.435108
1767105007303285,0,-0.426998
1767105007323298,0,-0.41923
1767105007343296,0,-0.434933
1767105007363251,0,-0.426908
1767105007383265,0,-0.442655
1767105007403237,0,-0.433228
1767105007423248,0,-0.424364
1767105007443256,0,-0.439562
1767105007463254,0,-0.430828
1767105007483249,0,-0.445904
1767105007503251,0,-0.435626
1767105007523259,0,-0.426022
1767105007543267,0,-0.44099
1767105007563311,0,-0.431605
1767105007583271,0,-0.446863
1767105007603296,0,-0.436691
1767105007623294,0,-0.426898
1767105007643281,0,-0.441809
1767105007663288,0,-0.432638
1767105007683767,0,-0.447547
1767105007703572,0,-0.437252
1767105007723724,0,-0.427784
1767105007743497,0,-0.442264
1767105007763400,0,-0.432994
1767105007783404,0,-0.447878
1767105007803729,0,-0.437534
1767105007823734,0,-0.427928
1767105007843416,0,-0.442469
1767105007863449,0,-0.433147
1767105007883256,0,-0.448001
1767105007903274,0,-0.43762
1767105007923711,0,-0.427971
1767105007943594,0,-0.442508
1767105007963504,0,-0.433206
1767105007983304,0,-0.447996
1767105008003288,0,-0.437227
1767105008023689,0,-0.427212
1767105008043378,0,-0.442009
1767105008063295,0,-0.432267
1767105008083260,0,-0.447412
1767105008103284,0,-0.436955
1767105008123276,0,-0.426882
1767105008143391,0,-0.441719
1767105008163254,0,-0.432295
1767105008183254,0,-0.44709
1767105008203245,0,-0.436625
1767105008223266,0,-0.426882
1767105008243301,0,-0.441703
1767105008263281,0,-0.432303
1767105008283270,0,-0.447436
1767105008303245,0,-0.436992
1767105008323261,0,-0.427269
1767105008343300,0,-0.442079
1767105008363262,0,-0.432709
1767105008383304,0,-0.447845
1767105008403731,0,-0.437425
1767105008423498,0,-0.4277
