1767105004103868,0,0.49215,-0.0270629
1767105004123691,0,0.485773,-0.0275094
1767105004143730,0,0.480395,-0.0279068
1767105004163654,0,0.476261,-0.0282798
1767105004183653,0,0.473046,-0.0286385
1767105004203881,0,0.494904,-0.028913
1767105004223446,0,0.489488,-0.0291674
1767105004243452,0,0.48377,-0.0294102
1767105004263449,0,0.479145,-0.0296388
1767105004283301,0,0.475453,-0.0298531
1767105004303396,0,0.47255,-0.0300477
1767105004323317,0,0.470319,-0.0302269
1767105004343267,0,0.493746,-0.0303552
1767105004363342,0,0.488774,-0.0304461
1767105004383432,0,0.48321,-0.0305248
1767105004403305,0,0.503866,-0.0305435
1767105004423305,0,0.496953,-0.0305667
1767105004443772,0,0.489997,-0.0305992
1767105004463954,0,0.484396,-0.0306299
1767105004483426,0,0.479899,-0.0306658
1767105004503861,0,0.476405,-0.0306953
1767105004523312,0,0.473583,-0.0307175
1767105004543359,0,0.471412,-0.0307387
1767105004563772,0,0.469558,-0.0307458
1767105004583769,0,0.468108,-0.0301773
1767105004603668,0,0.467159,-0.0295877
1767105004623770,0,0.466008,-0.0289799
1767105004643867,0,0.465207,-0.0283634
1767105004663485,0,0.489637,-0.0277142
1767105004683324,0,0.485614,-0.0276001
1767105004703294,0,0.480759,-0.0269517
1767105004723294,0,0.476987,-0.0263004
1767105004743265,0,0.473945,-0.0256591
1767105004763283,0,0.471552,-0.0250223
1767105004783290,0,0.46956,-0.0249606
1767105004803322,0,0.468147,-0.0243523
1767105004823281,0,0.466771,-0.0237433
1767105004843274,0,0.465705,-0.0231352
1767105004863295,0,0.464881,-0.0225324
1767105004883446,0,0.464141,-0.0219341
1767105004903706,0,0.463607,-0.0213486
1767105004923489,0,0.486876,-0.0207195
1767105004943627,0,0.483152,-0.0201131
1767105004963687,0,0.478852,-0.0195274
1767105004983750,0,0.475244,-0.0189564
1767105005003803,0,0.472421,-0.0184008
1767105005023674,0,0.494559,-0.0178298
1767105005043409,0,0.489439,-0.0172728
1767105005063760,0,0.510444,-0.0172912
1767105005083668,0,0.502354,-0.0167698
1767105005103431,0,0.494279,-0.0168306
1767105005123589,0,0.513668,-0.0168867
1767105005143663,0,0.5051,-0.0169797
1767105005163462,0,0.524325,-0.0170788
1767105005183712,0,0.513837,-0.0171863
1767105005203607,0,0.503962,-0.017321
1767105005223758,0,0.522506,-0.0168689
1767105005243825,0,0.512667,-0.0164258
1767105005263282,0,0.531398,-0.0159767
1767105005283275,0,0.520043,-0.0155335
1767105005303265,0,0.509481,-0.0151068
1767105005323270,0,0.527725,-0.0146663
1767105005343270,0,0.517394,-0.0142502
1767105005363596,0,0.536022,-0.0138308
1767105005383668,0,0.524283,-0.0134191
1767105005403431,0,0.513361,-0.0130331
1767105005423530,0,0.53158,-0.012631
1767105005443625,0,0.520987,-0.0122522
1767105005463460,0,0.539601,-0.0118745
1767105005483754,0,0.52764,-0.011509
1767105005503271,0,0.516516,-0.0111577
1767105005523278,0,0.534797,-0.0108027
1767105005543286,0,0.523984,-0.0104686
1767105005563683,0,0.542686,-0.0101383
1767105005583749,0,0.530554,-0.00981559
1767105005603879,0,0.519324,-0.00951046
1767105005623758,0,0.537597,-0.00919658
1767105005643441,0,0.526719,-0.00890682
1767105005663736,0,0.545402,-0.00862004
1767105005683695,0,0.533218,-0.00833721
1767105005703768,0,0.521815,-0.00807567
1767105005723658,0,0.540126,-0.00781
1767105005743679,0,0.529204,-0.00755915
1767105005763811,0,0.547865,-0.00731166
1767105005783799,0,0.53556,-0.0070727
1767105005803580,0,0.524104,-0.00684729
1767105005823832,0,0.542462,-0.00662009
1767105005843259,0,0.531379,-0.00641003
1767105005863341,0,0.550182,-0.00619793
1767105005883824,0,0.53777,-0.00599693
1767105005903322,0,0.526245,-0.00580546
1767105005923325,0,0.54457,-0.00561081
1767105005943262,0,0.533431,-0.00543014
1767105005963266,0,0.552234,-0.00525487
1767105005983255,0,0.539749,-0.00508232
1767105006003248,0,0.52814,-0.00492117
1767105006023273,0,0.546562,-0.00476131
1767105006043260,0,0.535359,-0.00461019
1767105006063265,0,0.554178,-0.00445216
1767105006083257,0,0.541615,-0.0043112
1767105006103261,0,0.529941,-0.00417784
1767105006123272,0,0.548372,-0.00461172
1767105006143283,0,0.537085,-0.00506642
1767105006163259,0,0.555931,-0.00552749
1767105006183266,0,0.543289,-0.00598953
1767105006203258,0,0.531525,-0.00646091
1767105006223262,0,0.549985,-0.00691955
1767105006243250,0,0.538646,-0.00738386
1767105006263260,0,0.557526,-0.00727156
1767105006283261,0,0.544843,-0.00713843
1767105006303286,0,0.533027,-0.00700585
1767105006323305,0,0.551527,-0.00685863
1767105006343301,0,0.540145,-0.00671976
1767105006363284,0,0.559058,-0.00656622
1767105006383270,0,0.546291,-0.00641631
1767105006403341,0,0.534504,-0.00626583
1767105006423282,0,0.552941,-0.00610554
1767105006443297,0,0.541496,-0.00595662
1767105006463318,0,0.530803,-0.00581471
1767105006483283,0,0.522099,-0.00566977
1767105006503286,0,0.515098,-0.00552885
1767105006523287,0,0.536378,-0.00538281
1767105006543277,0,0.528265,-0.00524114
1767105006563273,0,0.52002,-0.00510312
1767105006583276,0,0.51344,-0.00496739
1767105006603259,0,0.508093,-0.00484049
1767105006623281,0,0.530151,-0.00470221
1767105006643330,0,0.523042,-0.00457373
1767105006663324,0,0.51574,-0.0044435
1767105006683292,0,0.509812,-0.0043181
1767105006703302,0,0.50502,-0.0041975
1767105006723342,0,0.501198,-0.00408554
1767105006743282,0,0.497951,-0.00397278
1767105006763271,0,0.495292,-0.00385909
1767105006783274,0,0.493104,-0.00375344
1767105006803267,0,0.491222,-0.00365032
1767105006823633,0,0.489651,-0.00355092
1767105006843265,0,0.488274,-0.0034491
1767105006863262,0,0.487043,-0.00334894
1767105006883250,0,0.485975,-0.00325431
1767105006903285,0,0.484986,-0.00316252
1767105006923989,0,0.484115,-0.00307061
1767105006943265,0,0.483287,-0.00298742
1767105006963336,0,0.48253,-0.00290262
1767105006983286,0,0.507744,-0.00281342
1767105007003266,0,0.503439,-0.00273136
1767105007023340,0,0.498418,-0.00265014
1767105007043293,0,0.520145,-0.00256082
1767105007063266,0,0.513244,-0.00248309
1767105007083267,0,0.534158,-0.00240104
1767105007103304,0,0.524555,-0.00232268
1767105007123305,0,0.515285,-0.00225725
1767105007143304,0,0.534748,-0.00217734
1767105007163301,0,0.525096,-0.00211331
1767105007183296,0,0.515851,-0.0020499
1767105007203278,0,0.508383,-0.00199022
1767105007223281,0,0.502458,-0.00192875
1767105007243281,0,0.523821,-0.00187414
1767105007263300,0,0.516387,-0.0018158
1767105007283287,0,0.537066,-0.00176801
1767105007303291,0,0.527096,-0.00171489
1767105007323304,0,0.517541,-0.00165917
1767105007343302,0,0.536901,-0.00161186
1767105007363256,0,0.52703,-0.00156198
1767105007383269,0,0.546443,-0.0015142
1767105007403242,0,0.534844,-0.00146815
1767105007423253,0,0.523939,-0.0014286
1767105007443261,0,0.542678,-0.00138267
1767105007463260,0,0.531935,-0.0013509
1767105007483254,0,0.550937,-0.00187586
1767105007503257,0,0.538715,-0.00242265
1767105007523265,0,0.527337,-0.00297154
1767105007543273,0,0.545862,-0.00295343
1767105007563317,0,0.534766,-0.00348456
1767105007583276,0,0.553663,-0.00345325
1767105007603303,0,0.541196,-0.00341123
1767105007623301,0,0.529597,-0.00393191
1767105007643291,0,0.548083,-0.00388972
1767105007663297,0,0.536845,-0.00383223
1767105007683778,0,0.555737,-0.00433207
1767105007703581,0,0.543122,-0.00428556
1767105007723735,0,0.531515,-0.00421843
1767105007743504,0,0.549903,-0.00471908
1767105007763406,0,0.538541,-0.0046518
1767105007783410,0,0.557447,-0.00514355
1767105007803738,0,0.544765,-0.00507255
1767105007823742,0,0.532982,-0.00498458
1767105007843423,0,0.551481,-0.00546071
1767105007863456,0,0.540045,-0.00536839
1767105007883262,0,0.558953,-0.00583959
1767105007903279,0,0.546214,-0.00574719
1767105007923721,0,0.534373,-0.00564633
1767105007943600,0,0.552902,-0.0060992
1767105007963510,0,0.541487,-0.00599508
1767105007983309,0,0.560361,-0.00645363
1767105008003293,0,0.547539,-0.00690495
1767105008023695,0,0.535672,-0.00737144
1767105008043384,0,0.554183,-0.0072471
1767105008063301,0,0.542643,-0.00768064
1767105008083265,0,0.56161,-0.00754707
1767105008103289,0,0.548759,-0.00740279
1767105008123283,0,0.536789,-0.00782436
1767105008143398,0,0.555387,-0.00767424
1767105008163260,0,0.5438,-0.00751955
1767105008183260,0,0.562779,-0.00792437
1767105008203250,0,0.549886,-0.00776821
1767105008223270,0,0.537874,-0.00759903
1767105008243309,0,0.556479,-0.00742159
1767105008263289,0,0.544874,-0.00724927
1767105008283275,0,0.563874,-0.00706799
1767105008303249,0,0.550941,-0.00688732
1767105008323269,0,0.538891,-0.0067079
1767105008343314,0,0.557497,-0.00653307
1767105008363268,0,0.545871,-0.00635579
1767105008383310,0,0.564886,-0.0061758
1767105008403739,0,0.551936,-0.00600926
1767105008423502,0,0.539839,-0.00583886
1767105008443748,0,0.558465,-0.005668
1767105008463763,0,0.54682,-0.00549986
1767105008483289,0,0.565812,-0.0053436
1767105008503295,0,0.552838,-0.00518435
1767105008523290,0,0.54068,-0.00502848
1767105008543280,0,0.531381,-0.00488844
1767105008563306,0,0.523052,-0.00475353
1767105008583271,0,0.545314,-0.00461714
1767105008603281,0,0.53631,-0.00447888
1767105008623289,0,0.527408,-0.00435234
1767105008643825,0,0.547695,-0.00422021
1767105008663436,0,0.538132,-0.00409013
1767105008683320,0,0.528835,-0.00396604
1767105008703678,0,0.521212,-0.00385112
1767105008723284,0,0.515147,-0.00375224
1767105008743297,0,0.51024,-0.00363672
1767105008763282,0,0.506316,-0.00352678
1767105008783268,0,0.502972,-0.0034395
1767105008803411,0,0.500327,-0.00334361
1767105008823814,0,0.497936,-0.00324244
1767105008843872,0,0.496041,-0.00314997
1767105008863481,0,0.494286,-0.00306449
1767105008883757,0,0.492798,-0.0029812
1767105008903594,0,0.491499,-0.00289832
1767105008923710,0,0.49037,-0.0028146
1767105008944045,0,0.489254,-0.00273209
1767105008963421,0,0.488304,-0.00265541
1767105008983676,0,0.487396,-0.00258579
1767105009003734,0,0.486558,-0.00250894
1767105009023791,0,0.485768,-0.00244012
1767105009043758,0,0.485046,-0.00237425
1767105009063611,0,0.48428,-0.00230733
1767105009083726,0,0.483587,-0.00223774
1767105009104114,0,0.482912,-0.00218676
1767105009123737,0,0.48225,-0.0021164
1767105009143772,0,0.481659,-0.00205924
1767105009163472,0,0.505777,-0.00199746
1767105009183427,0,0.501748,-0.00194254
1767105009203803,0,0.524238,-0.0018827
1767105009223707,0,0.516537,-0.00181996
1767105009243735,0,0.50883,-0.00176773
1767105009263507,0,0.52913,-0.00171622
1767105009283691,0,0.520449,-0.00166081
1767105009303755,0,0.540488,-0.00161527
1767105009323580,0,0.529677,-0.0015584
1767105009343726,0,0.5195,-0.00151557
1767105009363507,0,0.511265,-0.001475
1767105009383304,0,0.504725,-0.00143306
1767105009403333,0,0.52704,-0.00138693
1767105009423255,0,0.518941,-0.00135644
1767105009443272,0,0.510929,-0.00131096
1767105009463274,0,0.531124,-0.0012751
1767105009483745,0,0.522318,-0.0012395
1767105009503750,0,0.513762,-0.0012057
1767105009523702,0,0.506812,-0.00117476
1767105009543773,0,0.501316,-0.00114985
1767105009563258,0,0.522779,-0.00111117
1767105009583682,0,0.515562,-0.00108472
1767105009603254,0,0.536396,-0.00105923
1767105009623253,0,0.526588,-0.00102183
1767105009643702,0,0.517181,-0.00099667
1767105009663438,0,0.53659,-0.000961943
1767105009683254,0,0.526786,-0.000945956
1767105009703335,0,0.546295,-0.000914246
1767105009723268,0,0.534729,-0.000893591
1767105009743262,0,0.523843,-0.000865386
1767105009763269,0,0.542613,-0.000839922
1767105009783256,0,0.531889,-0.000821104
1767105009803266,0,0.550928,-0.000795369
1767105009823251,0,0.538761,-0.00077619
1767105009843251,0,0.527351,-0.000756141
1767105009863248,0,0.545898,-0.000733538
1767105009883263,0,0.534817,-0.000711324
1767105009903254,0,0.553734,-0.000688283
1767105009923251,0,0.541265,-0.00067221
1767105009943267,0,0.529687,-0.000659534
1767105009963257,0,0.548164,-0.000635518
1767105009983279,0,0.536918,-0.000619322
1767105010003289,0,0.555812,-0.000607381
1767105010023283,0,0.543196,-0.000589531
1767105010043276,0,0.531473,-0.000569513
1767105010063252,0,0.549993,-0.000557562
1767105010083260,0,0.538634,-0.000548035
1767105010103252,0,0.557539,-0.000522272
1767105010123242,0,0.544852,-0.000515902
1767105010143262,0,0.533047,-0.000500751
1767105010163318,0,0.551604,-0.000492112
1767105010183296,0,0.540172,-0.000474425
1767105010203324,0,0.559074,-0.00045477
1767105010223240,0,0.54632,-0.000454382
1767105010243256,0,0.534453,-0.000438783
1767105010263268,0,0.552979,-0.000421647
1767105010283259,0,0.541532,-0.00041325
1767105010303258,0,0.560485,-0.00040037
1767105010323253,0,0.547671,-0.00039553
1767105010343265,0,0.535731,-0.000381898
1767105010363264,0,0.554275,-0.000370288
1767105010383259,0,0.542786,-0.000354816
1767105010403259,0,0.561753,-0.000355603
1767105010423258,0,0.548889,-0.000341563
1767105010443260,0,0.536925,-0.000335934
1767105010463636,0,0.55551,-0.000317096
1767105010483959,0,0.54396,-0.000312534
1767105010503769,0,0.562929,-0.000305126
1767105010523630,0,0.550054,-0.000299856
1767105010543775,0,0.506451,-0.000257134
1767105010563777,0,0.525078,-0.000254779
1767105010583606,0,0.515067,-0.000248057
1767105010603754,0,0.533638,-0.000236178
1767105010623642,0,0.521733,-0.000237733
1767105010643290,0,0.510495,-0.000236956
1767105010663281,0,0.528132,-0.000222767
1767105010683284,0,0.485483,-0.000182878
1767105010703284,0,0.50341,-0.000183667
1767105010723289,0,0.492474,-0.000188353
1767105010743603,0,0.481945,-0.000180624
1767105010763281,0,0.498532,-0.000172046
1767105010783274,0,0.487903,-0.000168367
1767105010803276,0,0.504535,-0.000168094
1767105010823545,0,0.492423,-0.000156295
1767105010843671,0,0.449378,-0.000142577
1767105010863285,0,0.465382,-0.000136196
1767105010883672,0,0.455844,-0.000137202
1767105010903768,0,0.471474,-0.000128231
1767105010923755,0,0.460187,-0.000127811
1767105010943619,0,0.449393,-0.000125532
1767105010963825,0,0.464134,-0.000123641
1767105010983611,0,0.421834,-9.77616e-05
1767105011003766,0,0.436666,-9.64491e-05
1767105011023761,0,0.426338,-9.78611e-05
1767105011043764,0,0.416315,-0.000102359
1767105011063625,0,0.429778,-8.77064e-05
1767105011083741,0,0.419709,-9.55043e-05
1767105011103953,0,0.433103,-9.2511e-05
1767105011123798,0,0.421711,-8.59451e-05
1767105011143787,0,0.410955,-9.68923e-05
1767105011163919,0,0.401986,-8.70076e-05
1767105011183444,0,0.36289,-7.21431e-05
1767105011203738,0,0.356656,-6.3565e-05
1767105011223263,0,0.35281,-6.22299e-05
1767105011243592,0,0.349368,-6.50782e-05
1767105011263446,0,0.346073,-8.21141e-05
1767105011283263,0,0.342981,-8.72487e-05
1767105011303277,0,0.340012,-5.66742e-05
1767105011323286,0,0.337149,-6.00663e-05
1767105011343279,0,0.334402,-6.76676e-05
1767105011363254,0,0.33176,-6.28862e-05
1767105011383276,0,0.329172,-7.0368e-05
1767105011403301,0,0.326657,-6.64813e-05
1767105011423807,0,0.292635,-4.86066e-05
1767105011443759,0,0.290338,-5.28708e-05
1767105011463482,0,0.289543,-5.7362e-05
1767105011483797,0,0.288536,-5.12637e-05
1767105011503745,0,0.287137,-4.10857e-05
1767105011523846,0,0.285514,-6.49526e-05
1767105011543577,0,0.283681,-5.34409e-05
1767105011563296,0,0.281745,-4.80452e-05
1767105011583282,0,0.279732,-4.29779e-05
1767105011603279,0,0.277631,-4.36676e-05
1767105011623283,0,0.275515,-4.8491e-05
1767105011643292,0,0.273359,-3.90874e-05
1767105011663281,0,0.271189,-5.09132e-05
1767105011683292,0,0.283087,-5.2965e-05
1767105011703297,0,0.27902,-6.11268e-05
1767105011723282,0,0.274568,-4.04846e-05
1767105011743715,0,0.2706,-3.89169e-05
1767105011763765,0,0.235434,-4.04954e-05
1767105011783266,0,0.246205,-3.19448e-05
1767105011803291,0,0.242966,-4.01208e-05
1767105011823280,0,0.239186,-3.12436e-05
1767105011843270,0,0.235654,-4.33381e-05
1767105011863262,0,0.232388,-3.79101e-05
1767105011883247,0,0.241465,-3.81527e-05
1767105011903253,0,0.236937,-4.46663e-05
1767105011923755,0,0.232228,-3.82803e-05
1767105011943292,0,0.227982,-3.73217e-05
1767105011963303,0,0.22426,-4.71637e-05
1767105011983278,0,0.232562,-3.55964e-05
1767105012003280,0,0.227868,-4.07506e-05
1767105012023830,0,0.235576,-3.72516e-05
1767105012043775,0,0.229596,-3.13143e-05
1767105012063772,0,0.223761,-4.21364e-05
1767105012083464,0,0.230528,-3.37944e-05
1767105012103726,0,0.224592,-4.23762e-05
1767105012123734,0,0.231238,-2.71538e-05
1767105012143784,0,0.224562,-3.72095e-05
1767105012163736,0,0.218224,-2.42334e-05
1767105012183447,0,0.22443,-2.90286e-05
1767105012203611,0,0.218237,-3.43004e-05
1767105012223746,0,0.22444,-4.54466e-05
1767105012243742,0,0.186131,-2.82885e-05
1767105012263636,0,0.179958,-2.59934e-05
1767105012283793,0,0.185779,-2.40707e-05
1767105012303650,0,0.181143,-1.61402e-05
1767105012323626,0,0.186507,-2.08676e-05
1767105012343756,0,0.181044,-3.80916e-05
1767105012363839,0,0.175745,-3.96532e-05
1767105012383750,0,0.180402,-2.81603e-05
1767105012403435,0,0.175079,-3.09602e-05
1767105012423290,0,0.179676,-1.30985e-05
1767105012443631,0,0.173872,-2.13915e-05
1767105012464126,0,0.168339,-2.53411e-05
1767105012483565,0,0.17255,-1.05609e-05
1767105012503421,0,0.167195,-2.93405e-05
1767105012523294,0,0.171419,-3.14673e-05
1767105012543767,0,0.16574,-2.88171e-05
1767105012563638,0,0.160391,-3.96425e-05
1767105012583807,0,0.164333,-2.17797e-05
1767105012603833,0,0.159212,-1.91984e-05
1767105012623356,0,0.162767,-1.87432e-05
1767105012643311,0,0.157429,-3.23102e-05
1767105012663303,0,0.152422,-2.74346e-05
1767105012683313,0,0.156218,-2.45392e-05
1767105012703287,0,0.15141,-3.15164e-05
1767105012723276,0,0.15526,-1.99102e-05
1767105012743290,0,0.150155,-2.13751e-05
1767105012763272,0,0.145381,-2.22137e-05
1767105012783272,0,0.148982,-2.33134e-05
1767105012803268,0,0.144426,-2.94713e-05
1767105012823269,0,0.148083,-2.5538e-05
1767105012843264,0,0.143264,-2.5971e-05
1767105012863262,0,0.138708,-3.60084e-05
1767105012883314,0,0.142195,-2.27907e-05
1767105012903275,0,0.137874,-2.39292e-05
1767105012923285,0,0.141419,-4.04635e-05
1767105012943284,0,0.136848,-2.59907e-05
1767105012963296,0,0.132541,-2.26727e-05
1767105012983276,0,0.135923,-3.61858e-05
1767105013003273,0,0.131835,-3.06904e-05
1767105013023286,0,0.135243,-2.80297e-05
1767105013043286,0,0.130928,-3.64148e-05
1767105013063279,0,0.126862,-4.01288e-05
1767105013083283,0,0.12341,-3.25042e-05
1767105013103279,0,0.120458,-1.66318e-05
1767105013123291,0,0.124537,-3.70153e-05
1767105013143288,0,0.121389,-3.25571e-05
1767105013163342,0,0.118297,-8.57115e-05
1767105013183302,0,0.121847,-0.000100884
1767105013203296,0,0.118695,-9.38409e-05
1767105013223291,0,0.0905572,-3.49606e-05
1767105013243311,0,0.0870998,-3.52182e-05
1767105013263272,0,0.0852791,-3.78797e-05
1767105013283317,0,0.088101,-2.98519e-05
1767105013303304,0,0.0858701,-3.35665e-05
1767105013323297,0,0.0835461,-2.6639e-05
1767105013343275,0,0.0814053,-2.38037e-05
1767105013363283,0,0.0794378,-2.02689e-05
1767105013383285,0,0.0817776,-2.36377e-05
1767105013403279,0,0.0794746,-2.59439e-05
1767105013423295,0,0.0771557,-2.62509e-05
1767105013443286,0,0.0750237,-2.46009e-05
1767105013463283,0,0.0730756,-1.50765e-05
1767105013483270,0,0.0712968,-2.91432e-05
1767105013503280,0,0.0696591,-1.66232e-05
1767105013523279,0,0.0680956,-2.6604e-05
1767105013543281,0,0.0666268,-2.43789e-05
1767105013563279,0,0.0652166,-2.34042e-05
1767105013583276,0,0.0638895,-2.14147e-05
1767105013603337,0,0.0659246,-1.02765e-05
1767105013623280,0,0.0642151,-1.5228e-05
1767105013643269,0,0.0659937,-3.37919e-05
1767105013663281,0,0.063887,-2.49659e-05
1767105013683796,0,0.0617927,-1.07979e-05
1767105013703672,0,0.0599244,-1.78564e-05
1767105013723751,0,0.0582575,-8.46358e-06
1767105013743641,0,0.0567393,-2.32617e-05
1767105013763354,0,0.0553322,-2.03684e-05
1767105013783257,0,0.0540148,-1.66643e-05
1767105013803288,0,0.0556471,-1.08681e-05
1767105013823271,0,0.0541027,-1.81791e-05
1767105013843294,0,0.0555164,-3.03076e-05
1767105013863296,0,0.0536775,-1.51393e-05
1767105013883356,0,0.0518788,-1.63138e-05
1767105013903815,0,0.0530208,-1.16799e-05
1767105013923268,0,0.0512002,-1.35776e-05
1767105013943331,0,0.0522936,-1.51266e-05
1767105013963762,0,0.0503264,-2.4307e-05
1767105013983552,0,0.0484621,-6.28952e-07
1767105014003281,0,0.0493871,-1.86196e-05
1767105014023278,0,0.0475878,-2.03203e-05
1767105014043276,0,0.0485207,-1.41061e-05
